code,product_name,categories,packaging,ingredients_analysis_tags,ecoscore_score,ecoscore_grade,food_type,is_biodegradable,final_ecoscore,biodegradability_score,biodegradability_label,clean_category,product_name_lower,clean_category_fixed
8901552012539.0,Mixed Pickle,,,,,,other,no,,30.0,Non Biodegradable,non_food,mixed pickle,non_food
8901719115400.0,Milano,,Box,"['en:palm-oil', 'en:non-vegan', 'en:vegetarian-status-unknown']",,,other,no,,50.0,Moderately Biodegradable,non_food,milano,non_food
8901725113490.0,sunfe,,,,,,other,no,,30.0,Non Biodegradable,non_food,sunfe,non_food
8935001725152.0,margueurite,,,,,,other,no,,30.0,Non Biodegradable,non_food,margueurite,non_food
8934966010402.0,Bánh tráng,,,,,,other,no,,30.0,Non Biodegradable,non_food,bánh tráng,non_food
8936036021783.0,Choco Pie,,,,,,other,no,,30.0,Non Biodegradable,non_food,choco pie,non_food
8904063202437.0,Ragi roti,,,,,,other,no,,30.0,Non Biodegradable,non_food,ragi roti,non_food
8996001321089.0,ลูกอมรสกาแฟ - 60 g,,Pack,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,50.0,Moderately Biodegradable,non_food,ลูกอมรสกาแฟ - 60 g,non_food
8961008207056.0,cerelac,,,,,,other,no,,30.0,Non Biodegradable,non_food,cerelac,non_food
8901499006936.0,Kellogg's Chocos,,Plastic,,,,other,no,,20.0,Non Biodegradable,non_food,kellogg's chocos,non_food
8906067023001.0,"High Calorie Gainer, Chocolate Flavour",,,,,,beverage,no,,30.0,Non Biodegradable,beverage,"high calorie gainer, chocolate flavour",confectionery
8992714073031.0,goodday mango,,,,,,other,no,,30.0,Non Biodegradable,non_food,goodday mango,non_food
8901042954530.0,Rava Dosa,,,"['en:palm-oil', 'en:vegan-status-unknown', 'en:vegetarian']",,,other,no,,40.0,Moderately Biodegradable,non_food,rava dosa,non_food
8904063205087.0,Masala Lachcha Paratha,,,"['en:palm-oil', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,spices,masala lachcha paratha,spices
8901155414310.0,Gits Vegetable Biryani Heat & Eat,,,,,,other,no,,30.0,Non Biodegradable,other_food,gits vegetable biryani heat & eat,other
8906010360115.0,grb pure ghee,,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,dairy,grb pure ghee,dairy
8961003020315.0,Candi Original,,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,candi original,non_food
8901047011108.0,Riz,,,,,,other,no,,30.0,Non Biodegradable,non_food,riz,non_food
8904051323014.0,Hot mixture,,,,,,other,no,,30.0,Non Biodegradable,non_food,hot mixture,non_food
8905454464434.0,Wafer Rolls,,,,,,other,no,,30.0,Non Biodegradable,non_food,wafer rolls,non_food
8904063210975.0,Phulka roti,,,"['en:vegan', 'en:vegetarian']",,,other,no,,40.0,Moderately Biodegradable,non_food,phulka roti,non_food
8901047039232.0,Rice,,,,,,other,no,,30.0,Non Biodegradable,grain,rice,grain
8997238940012.0,RODEOS,,,,,,other,no,,30.0,Non Biodegradable,non_food,rodeos,non_food
8904355402828.0,Apollo Apple Cider Vinegar 500ml,,Box,['en:vegetarian'],,,other,no,,45.0,Moderately Biodegradable,non_food,apollo apple cider vinegar 500ml,non_food
8901662024224.0,suhana,,,,,,other,no,,30.0,Non Biodegradable,non_food,suhana,non_food
8998008000042.0,Galettes pour nems,,,,,,other,no,,30.0,Non Biodegradable,non_food,galettes pour nems,non_food
8906016420233.0,Sesame Balls,,,,,,other,no,,30.0,Non Biodegradable,non_food,sesame balls,non_food
8995899250358.0,Bon Cabe Sambal Tabur Level 30,,,,,,other,no,,30.0,Non Biodegradable,non_food,bon cabe sambal tabur level 30,non_food
8901393017106.0,Chupa chups butes,,,,,,other,no,,30.0,Non Biodegradable,non_food,chupa chups butes,non_food
8998103000602.0,cussons baby powder,,cussons,,,,baby_care,no,,40.0,Moderately Biodegradable,spices,cussons baby powder,other
8906021074759.0,Crema de cacahuete creamy,,,"['en:palm-oil-free', 'en:vegan', 'en:vegetarian']",,,cosmetic,no,,40.0,Moderately Biodegradable,cosmetic,crema de cacahuete creamy,non_food
8904004404715.0,Chatpata Dal,,,,,,other,no,,30.0,Non Biodegradable,grain,chatpata dal,grain
8904150501634.0,Pancake mix butter milk,,,,,,dairy,no,,30.0,Non Biodegradable,dairy,pancake mix butter milk,dairy
8901848020378.0,Rasna fruit plus,,,,,,other,no,,30.0,Non Biodegradable,non_food,rasna fruit plus,non_food
8938532329059.0,Can tray,,,,,,other,no,,30.0,Non Biodegradable,non_food,can tray,non_food
8992696522183.0,Nescafe Orginal,,,,,,other,no,,30.0,Non Biodegradable,non_food,nescafe orginal,non_food
8998666002754.0,Gilus Mix Pandan,,Bag,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,50.0,Moderately Biodegradable,non_food,gilus mix pandan,non_food
8998666002730.0,Gilus Mix Gula Aren,,Bag,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,50.0,Moderately Biodegradable,non_food,gilus mix gula aren,non_food
8935217464647.0,Sữa hạt và gạo lứt đỏ,,,,,,other,no,,30.0,Non Biodegradable,non_food,sữa hạt và gạo lứt đỏ,non_food
8991002125001.0,Kapal Api Original Black Cofee,,Plastic bottle,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,30.0,Non Biodegradable,non_food,kapal api original black cofee,non_food
8992933443219.0,Silky Pudding,,Carton box,"['en:palm-oil-free', 'en:non-vegan', 'en:vegetarian-status-unknown']",,,other,no,,50.0,Moderately Biodegradable,non_food,silky pudding,non_food
8991102374309.0,Tango Wafer Chocolate,,,,,,beverage,no,,30.0,Non Biodegradable,beverage,tango wafer chocolate,confectionery
8991998111415.0,Kopi Tubruk Gadjah,,,,,,other,no,,30.0,Non Biodegradable,non_food,kopi tubruk gadjah,non_food
8936020480152.0,Pesce,,,,,,other,no,,30.0,Non Biodegradable,non_food,pesce,non_food
8998666003072.0,Gilus Mix Sweet Ginger,,Sachets plastic,"['en:palm-oil-free', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,30.0,Non Biodegradable,confectionery,gilus mix sweet ginger,confectionery
8934673100441.0,Vinamilk Less Sugar,,,,,,dairy,no,,30.0,Non Biodegradable,dairy,vinamilk less sugar,dairy
8992696428287.0,Milo cup imp,,Plastic,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,30.0,Non Biodegradable,non_food,milo cup imp,non_food
8997009781110.0,Hydro Coco,,"Tetra Pak, Box carton","['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,50.0,Moderately Biodegradable,non_food,hydro coco,non_food
8992388063642.0,Nouilles chinoise,,,,,,other,no,,30.0,Non Biodegradable,non_food,nouilles chinoise,non_food
8908012566021.0,Raisins blancs,,,,,,other,no,,30.0,Non Biodegradable,non_food,raisins blancs,non_food
8904064628304.0,Pois rond grillé salé,,,,,,other,no,,30.0,Non Biodegradable,non_food,pois rond grillé salé,non_food
8901030373930.0,Bru gold,,,,,,other,no,,30.0,Non Biodegradable,non_food,bru gold,non_food
8901030559266.0,Mexican tomato corn soup,,,,,,other,no,,30.0,Non Biodegradable,non_food,mexican tomato corn soup,non_food
8934563014582.0,Instant Wonton,,,,,,other,no,,30.0,Non Biodegradable,non_food,instant wonton,non_food
8992775709061.0,Good mood lemon madu,,Plastics bottle,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,30.0,Non Biodegradable,non_food,good mood lemon madu,non_food
8936190950691.0,Watermelon 100% juice,,,,,,beverage,no,,30.0,Non Biodegradable,beverage,watermelon 100% juice,beverage
8904063203441.0,Ratlami Mixture,,,,,,other,no,,30.0,Non Biodegradable,non_food,ratlami mixture,non_food
8906077361094.0,makhana magic masala,,,,,,other,no,,30.0,Non Biodegradable,spices,makhana magic masala,spices
8961100053490.0,Sauce à la menthe,,,,,,other,no,,30.0,Non Biodegradable,condiment,sauce à la menthe,sauce_condiment
8901491000659.0,cheetos,,Plastic,,,,other,no,,20.0,Non Biodegradable,non_food,cheetos,snack
8901552025065.0,Kashmir Masala Paste,,,,,,other,no,,30.0,Non Biodegradable,spices,kashmir masala paste,spices
8906009993423.0,plum pudding cake,,,,,,other,no,,30.0,Non Biodegradable,non_food,plum pudding cake,non_food
8934563102166.0,Lẩu Thái Noodle,,,,,,other,no,,30.0,Non Biodegradable,non_food,lẩu thái noodle,non_food
8908010270005.0,Golden corn,,,,,,other,no,,30.0,Non Biodegradable,non_food,golden corn,non_food
8904063259097.0,Multigrain chapati,,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,multigrain chapati,non_food
8906012890177.0,Rose milk shake mix powder,,,,,,dairy,no,,30.0,Non Biodegradable,dairy,rose milk shake mix powder,dairy
8936121110392.0,Vinut mango,,,,,,other,no,,30.0,Non Biodegradable,non_food,vinut mango,non_food
8904109470066.0,Amla Murabba,,,,,,other,no,,30.0,Non Biodegradable,non_food,amla murabba,non_food
8913299999639.0,Bianconeri,,,,,,other,no,,30.0,Non Biodegradable,non_food,bianconeri,non_food
8904064610347.0,Groundnut oil,,,,,,other,no,,30.0,Non Biodegradable,non_food,groundnut oil,non_food
8941114008082.0,Chocolate cake,,,,,,beverage,no,,30.0,Non Biodegradable,beverage,chocolate cake,confectionery
8996001312353.0,Malkist kelapa kopyor,,,,,,other,no,,30.0,Non Biodegradable,non_food,malkist kelapa kopyor,non_food
8906005662088.0,narasus,,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,narasus,non_food
8901042954615.0,Idli Reis Frühstück,,,,,,other,no,,30.0,Non Biodegradable,non_food,idli reis frühstück,non_food
8996001431030.0,Drink beng-beng,,en:Plastic,,,,beverage,no,,20.0,Non Biodegradable,beverage,drink beng-beng,beverage
8998866809689.0,Top Cappuccino,,en:Plastic,,,,other,no,,20.0,Non Biodegradable,non_food,top cappuccino,non_food
8915592723010.0,Gli intrecci,,,,,,other,no,,30.0,Non Biodegradable,non_food,gli intrecci,non_food
8935217400195.0,Sữa TH true milk có đường bịch 220ml,,,,,,dairy,no,,30.0,Non Biodegradable,dairy,sữa th true milk có đường bịch 220ml,dairy
8936149281104.0,Red Grape Juice,,Can,,,,beverage,no,,40.0,Moderately Biodegradable,beverage,red grape juice,beverage
8901030807176.0,Classic Malt,,,"['en:palm-oil-free', 'en:non-vegan', 'en:vegetarian']",,,other,no,,40.0,Moderately Biodegradable,dairy,classic malt,dairy
8935015402544.0,Saxi,,,,,,other,no,,30.0,Non Biodegradable,non_food,saxi,non_food
8902579000370.0,Frooti mango drink,,,"['en:palm-oil-free', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,beverage,no,,40.0,Moderately Biodegradable,beverage,frooti mango drink,beverage
8934663101038.0,Nouilles poulet,,,,,,other,no,,30.0,Non Biodegradable,non_food,nouilles poulet,non_food
8934717401367.0,만두,,,,,,other,no,,30.0,Non Biodegradable,non_food,만두,non_food
8904004400267.0,Haldiram's Punjabi Tadka,,,,,,other,no,,30.0,Non Biodegradable,non_food,haldiram's punjabi tadka,non_food
8901001555600.0,Norma curry paste,,,,,,other,no,,30.0,Non Biodegradable,non_food,norma curry paste,non_food
8997225200150.0,Bintang Radler Lemon Can,,,,,,other,no,,30.0,Non Biodegradable,non_food,bintang radler lemon can,non_food
8904063281777.0,"Mutter Kachori, 8 pieces",,,,,,other,no,,30.0,Non Biodegradable,non_food,"mutter kachori, 8 pieces",non_food
8904004402216.0,Haldiram Phulhari chiwda@5 Case 300 str12*25,,,"['en:palm-oil-free', 'en:vegan', 'en:vegetarian']",,,other,no,,40.0,Moderately Biodegradable,non_food,haldiram phulhari chiwda@5 case 300 str12*25,non_food
8904057397101.0,Hatsun Curd,,,,,,dairy,no,,30.0,Non Biodegradable,dairy,hatsun curd,dairy
8964000734520.0,Hemani Spice Tea,,,,,,beverage,no,,30.0,Non Biodegradable,beverage,hemani spice tea,spices
8909089904327.0,Marmellata fragole,,,,,,other,no,,30.0,Non Biodegradable,non_food,marmellata fragole,non_food
8901747002093.0,Wagh Bakri Spiced Tea 250 GM,,,,,,beverage,no,,30.0,Non Biodegradable,beverage,wagh bakri spiced tea 250 gm,spices
8900035002500.0,Nodini zuccherati con mandorle,,,,,,other,no,,30.0,Non Biodegradable,non_food,nodini zuccherati con mandorle,non_food
8901719258633.0,Hide and seek -bourbon,,,,,,other,no,,30.0,Non Biodegradable,non_food,hide and seek -bourbon,non_food
8997032920395.0,Pure Coconut Sugar,,Plastic,"['en:palm-oil-free', 'en:vegan', 'en:vegetarian']",,,other,no,,30.0,Non Biodegradable,non_food,pure coconut sugar,non_food
8936131480027.0,Viet nam,,,,,,other,no,,30.0,Non Biodegradable,non_food,viet nam,non_food
8907392008176.0,Organic Amla Juice,,,,,,beverage,no,,30.0,Non Biodegradable,beverage,organic amla juice,beverage
8901262071352.0,Colombia Classique Black,,,"['en:palm-oil-free', 'en:maybe-vegan', 'en:vegetarian']",,,other,no,,40.0,Moderately Biodegradable,dairy,colombia classique black,dairy
8934833470025.0,Ismael Nori,,,,,,other,no,,30.0,Non Biodegradable,non_food,ismael nori,non_food
8934673312530.0,Vinamilk yo milk,,,,,,dairy,no,,30.0,Non Biodegradable,dairy,vinamilk yo milk,dairy
8901120143115.0,Sugar Free Natura,,Plastic box,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,30.0,Non Biodegradable,non_food,sugar free natura,non_food
8906081381750.0,Tamarind Paste,,,,,,other,no,,30.0,Non Biodegradable,non_food,tamarind paste,non_food
8906032014843.0,mahahkosh,,,,,,other,no,,30.0,Non Biodegradable,non_food,mahahkosh,non_food
8967008360166.0,Shilajit,,,"['en:vegan', 'en:vegetarian']",,,other,no,,40.0,Moderately Biodegradable,non_food,shilajit,non_food
8998009010620.0,Ultra Coklat,,,"['en:palm-oil-content-unknown', 'en:non-vegan', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,ultra coklat,non_food
8992702015890.0,Indomilk Liq Coklat 4'S,,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,dairy,no,,40.0,Moderately Biodegradable,dairy,indomilk liq coklat 4's,dairy
8992753033737.0,FF Uht Strawbery tp 225ML,,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,ff uht strawbery tp 225ml,non_food
8992696422735.0,Dancow Uht Fg Coklat 110Ml,,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,dancow uht fg coklat 110ml,non_food
8992696523104.0,Milo Uht Active Go Pack 4x180Ml,,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,milo uht active go pack 4x180ml,non_food
8992696523081.0,Milo Uht Coklat 115ML,,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,milo uht coklat 115ml,non_food
8993351160757.0,Real Good Susu UHT Sereal Cokelat,,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,real good susu uht sereal cokelat,non_food
8992696521629.0,DancowFG Coklat 180ML,,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,dancowfg coklat 180ml,non_food
8999999504069.0,Buavita Juice Guava 500ML,,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,beverage,no,,40.0,Moderately Biodegradable,beverage,buavita juice guava 500ml,beverage
8935311140454.0,Crab flavor,,,,,,other,no,,30.0,Non Biodegradable,non_food,crab flavor,non_food
8901719117251.0,Rusk Real Premium Elaichi,,Plastic,"['en:palm-oil', 'en:vegan-status-unknown', 'en:vegetarian']",,,other,no,,30.0,Non Biodegradable,non_food,rusk real premium elaichi,non_food
8906026900053.0,Sugar,,Plastic,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,30.0,Non Biodegradable,non_food,sugar,non_food
8934804030968.0,Milk tea,,,,,,dairy,no,,30.0,Non Biodegradable,beverage,milk tea,dairy
8934851683599.0,Thanh hà,,,,,,other,no,,30.0,Non Biodegradable,non_food,thanh hà,non_food
8901747000433.0,Wagh Bakri Tea,,,,,,beverage,no,,30.0,Non Biodegradable,beverage,wagh bakri tea,beverage
8901030518591.0,BROWN POLSON CORN STARCH,,Plastic,"['en:palm-oil-free', 'en:vegan', 'en:vegetarian']",,,other,no,,30.0,Non Biodegradable,non_food,brown polson corn starch,non_food
8901786070503.0,Pav bhaji masala,,Paper,"['en:palm-oil-free', 'en:vegan', 'en:vegetarian']",,,other,yes,,100.0,Highly Biodegradable,spices,pav bhaji masala,spices
8901192226051.0,Hing,,Plastic,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,30.0,Non Biodegradable,non_food,hing,non_food
8935039715170.0,New Dragon Pearl Tea,,,,,,beverage,no,,30.0,Non Biodegradable,beverage,new dragon pearl tea,beverage
8901037033448.0,Girnar Instant Coffee Premix,,,['en:vegetarian'],,,beverage,no,,35.0,Non Biodegradable,beverage,girnar instant coffee premix,beverage
8935001000075.0,Sarsi,,,,,,other,no,,30.0,Non Biodegradable,non_food,sarsi,non_food
8963585009610.0,Huevos,,,,,,other,no,,30.0,Non Biodegradable,non_food,huevos,non_food
8961014018226.0,banana custard,,,,,,other,no,,30.0,Non Biodegradable,non_food,banana custard,non_food
8997014450025.0,Prochiz Cheddar Royale 160g,,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,prochiz cheddar royale 160g,non_food
8997014450377.0,Prochiz Quick Melt 165gr,,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,prochiz quick melt 165gr,non_food
8997878000015.0,Kiko stik,,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,kiko stik,non_food
8906018998594.0,Chak-de chocolate,,"Cardboard, Nylon","['en:palm-oil', 'en:non-vegan', 'en:vegetarian-status-unknown']",,,beverage,yes,,100.0,Highly Biodegradable,beverage,chak-de chocolate,confectionery
89045763.0,Fette croccanti,,,,,,other,no,,30.0,Non Biodegradable,non_food,fette croccanti,non_food
8935001725732.0,chupa chupa chew,,,"['en:may-contain-palm-oil', 'en:non-vegan', 'en:non-vegetarian']",,,other,no,,40.0,Moderately Biodegradable,non_food,chupa chupa chew,non_food
8904043552088.0,cake,,,,,,other,no,,30.0,Non Biodegradable,non_food,cake,non_food
8901207018572.0,Green mango,,,,,,other,no,,30.0,Non Biodegradable,non_food,green mango,non_food
8904042316360.0,Custard Powder,,,,,,other,no,,30.0,Non Biodegradable,spices,custard powder,other
8901414001787.0,Khasta Gur Gajjak,,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,khasta gur gajjak,non_food
